fileName,score,molFrom,algorithm,runTime,workers,disp,mini_iter,iter,b,m,batch,type,T
69564.mol,16.97307530078063,almostNothing.mol,minimize,2.07204794883728,,,,,,,molSizeTiming,XYZ,
71425.mol,78.99844674599869,almostNothing.mol,minimize,3.427238941192627,,,,,,,molSizeTiming,PYM,
71444.mol,15.815882130951131,almostNothing.mol,minimize,1.870512723922729,,,,,,,molSizeTiming,XYZ,
72095.mol,153.6229818097275,NAD+.mol,minimize,181.2092523574829,,,,,,,molSizeTiming,PYM,
73136.mol,16.907423706472063,almostNothing.mol,minimize,1.663520097732544,,,,,,,molSizeTiming,XYZ,
74575.mol,25.647669918857666,almostNothing.mol,minimize,3.140960693359375,,,,,,,molSizeTiming,PYM,
75325.mol,12.787227614537317,almostNothing.mol,minimize,2.17530083656311,,,,,,,molSizeTiming,XYZ,
76470.mol,30.52213394857187,almostNothing.mol,minimize,1.12995433807373,,,,,,,molSizeTiming,XYZ,
77785.mol,21.475810131327236,almostNothing.mol,minimize,3.194314241409301,,,,,,,molSizeTiming,PYM,
79026.mol,7.812373855687197,almostNothing.mol,minimize,2.546401977539062,,,,,,,molSizeTiming,XYZ,
80305.mol,17.384751965862957,almostNothing.mol,minimize,1.263494253158569,,,,,,,molSizeTiming,XYZ,
81935.mol,15.367510844967864,almostNothing.mol,minimize,1.612754344940185,,,,,,,molSizeTiming,XYZ,
83246.mol,12.292335415050463,almostNothing.mol,minimize,5.454293251037598,,,,,,,molSizeTiming,PYM,
89555.mol,122.69289772775268,almostNothing.mol,minimize,6.300009250640869,,,,,,,molSizeTiming,PYM,
97791.mol,25.08168025760874,almostNothing.mol,minimize,8.222012281417847,,,,,,,molSizeTiming,PYM,
9238.mol,22.881364760273204,almostNothing.mol,minimize,11.425750255584717,,,,,,,molSizeTiming,PYM,
13791.mol,601.1059373428338,FADH2.mol,minimize,299.4760847091675,,,,,,,molSizeTiming,PYM,
20990.mol,20.344282948816627,almostNothing.mol,minimize,11.736329555511475,,,,,,,molSizeTiming,PYM,
33795.mol,12.76272963722877,almostNothing.mol,minimize,12.790010690689087,,,,,,,molSizeTiming,PYM,
45660.mol,32.72905752652818,almostNothing.mol,minimize,11.850393772125244,,,,,,,molSizeTiming,PYM,
47922.mol,1311.6716470484114,almostNothing.mol,minimize,2.241034269332885,,,,,,,molSizeTiming,PYM,
57003.mol,128.7826686930666,almostNothing.mol,minimize,9.065908908843994,,,,,,,molSizeTiming,PYM,
68679.mol,17.63083310351859,almostNothing.mol,minimize,11.661836624145508,,,,,,,molSizeTiming,PYM,
84408.mol,16.67166180632094,almostNothing.mol,minimize,15.707407236099243,,,,,,,molSizeTiming,PYM,
94078.molDupeSomehow,39.907602953067496,almostNothing.mol,minimize,9.654287338256836,,,,,,,molSizeTiming,PYM,
1177.mol,22.805741997702693,almostNothing.mol,minimize,7.084401369094849,,,,,,,molSizeTiming,PYM,
11035.mol,20.424934008881927,almostNothing.mol,minimize,9.83641242980957,,,,,,,molSizeTiming,PYM,
26794.mol,28.48496627782942,almostNothing.mol,minimize,15.738159894943237,,,,,,,molSizeTiming,PYM,
46468.mol,15.610268514065076,almostNothing.mol,minimize,19.652796030044556,,,,,,,molSizeTiming,PYM,
52980.mol,97.8390948530716,almostNothing.mol,minimize,6.497169733047485,,,,,,,molSizeTiming,PYM,
68039.mol,16.987811260762356,almostNothing.mol,minimize,15.043665885925293,,,,,,,molSizeTiming,PYM,
81052.mol,22.845087674409882,almostNothing.mol,minimize,12.991084814071655,,,,,,,molSizeTiming,PYM,
91404.mol,17.313786510086068,almostNothing.mol,minimize,10.330561399459839,,,,,,,molSizeTiming,PYM,
4914.mol,17.174598888981407,almostNothing.mol,minimize,13.494863986968994,,,,,,,molSizeTiming,PYM,
12129.mol,24.33441806649632,almostNothing.mol,minimize,7.199203729629517,,,,,,,molSizeTiming,PYM,
20603.mol,11.163723282342106,almostNothing.mol,minimize,8.463966846466064,,,,,,,molSizeTiming,PYM,
25122.mol,19.939741672638178,almostNothing.mol,minimize,4.509244203567505,,,,,,,molSizeTiming,PYM,
35766.mol,15.628514418879842,almostNothing.mol,minimize,10.634584426879883,,,,,,,molSizeTiming,PYM,
43313.mol,29.761372928307985,almostNothing.mol,minimize,7.534526348114014,,,,,,,molSizeTiming,PYM,
54741.mol,18.71950758937762,almostNothing.mol,minimize,11.412187099456787,,,,,,,molSizeTiming,PYM,
63732.mol,132.75104787538123,NAD+.mol,minimize,291.602130651474,,,,,,,molSizeTiming,PYM,
66694.mol,23.535879294061118,almostNothing.mol,minimize,11.937695503234863,,,,,,,molSizeTiming,PYM,
78989.mol,26.151974316948014,almostNothing.mol,minimize,12.280592918395996,,,,,,,molSizeTiming,PYM,
87775.mol,27.514527297453775,almostNothing.mol,minimize,8.774261236190796,,,,,,,molSizeTiming,PYM,
95043.mol,17.44867546961295,almostNothing.mol,minimize,7.252519845962524,,,,,,,molSizeTiming,PYM,
4996.mol,20.97503614810347,almostNothing.mol,minimize,9.937570095062256,,,,,,,molSizeTiming,PYM,
15032.mol,17.532644460288967,almostNothing.mol,minimize,10.020103931427002,,,,,,,molSizeTiming,PYM,
25811.mol,27.32011000381646,almostNothing.mol,minimize,10.764003992080688,,,,,,,molSizeTiming,PYM,
37934.mol,13.666041905526598,almostNothing.mol,minimize,12.108620166778564,,,,,,,molSizeTiming,PYM,
46567.mol,22.654742872284427,almostNothing.mol,minimize,8.617494106292725,,,,,,,molSizeTiming,PYM,
50997.mol,269.3589566046669,almostNothing.mol,minimize,4.419145107269287,,,,,,,molSizeTiming,PYM,
66423.mol,14.355539072847199,almostNothing.mol,minimize,15.412508249282837,,,,,,,molSizeTiming,PYM,
70500.mol,23.87285622366824,almostNothing.mol,minimize,20.868200302124023,,,,,,,molSizeTiming,FF,
73832.mol,26.90936174836027,almostNothing.mol,minimize,7.394012928009033,,,,,,,molSizeTiming,PYM,
91068.mol,14.848569122457349,almostNothing.mol,minimize,17.220622301101685,,,,,,,molSizeTiming,PYM,
97475.mol,323.55724763909484,FADH2.mol,minimize,383.6433346271515,,,,,,,molSizeTiming,PYM,
99897.molDupeSomehow,11.15442576797263,almostNothing.mol,minimize,29.336122512817383,,,,,,,molSizeTiming,FF,
5401.mol,19.043680653491208,almostNothing.mol,minimize,14.317249774932861,,,,,,,molSizeTiming,PYM,
20322.mol,26.541185241272387,almostNothing.mol,minimize,20.3638858795166,,,,,,,molSizeTiming,FF,
21561.mol,14.064614001655162,almostNothing.mol,minimize,16.144947290420532,,,,,,,molSizeTiming,PYM,
34072.mol,17.990615950743333,almostNothing.mol,minimize,12.49355411529541,,,,,,,molSizeTiming,PYM,
46423.mol,17.73443122890547,almostNothing.mol,minimize,12.33515477180481,,,,,,,molSizeTiming,PYM,
48758.mol,81.92260492195895,almostNothing.mol,minimize,28.374272346496582,,,,,,,molSizeTiming,FF,
57352.mol,16.91523453206998,almostNothing.mol,minimize,10.9136643409729,,,,,,,molSizeTiming,PYM,
66045.mol,21.52837577587893,almostNothing.mol,minimize,8.6711905002594,,,,,,,molSizeTiming,PYM,
78022.mol,18.593484472286903,almostNothing.mol,minimize,11.96010136604309,,,,,,,molSizeTiming,PYM,
81762.mol,77.61985867893566,almostNothing.mol,minimize,32.944809436798096,,,,,,,molSizeTiming,FF,
92145.mol,11.524268431897077,almostNothing.mol,minimize,14.107914447784424,,,,,,,molSizeTiming,PYM,
6615.mol,9.549638052999951,almostNothing.mol,minimize,14.45454740524292,,,,,,,molSizeTiming,PYM,
13243.mol,10.518735581092198,almostNothing.mol,minimize,31.42099142074585,,,,,,,molSizeTiming,FF,
16854.mol,25.584887641877735,almostNothing.mol,minimize,10.21928358078003,,,,,,,molSizeTiming,PYM,
29207.mol,18.953728496303476,almostNothing.mol,minimize,12.337312698364258,,,,,,,molSizeTiming,PYM,
31287.mol,70.76778993201826,almostNothing.mol,minimize,17.98339295387268,,,,,,,molSizeTiming,FF,
40108.mol,17.241604804364123,almostNothing.mol,minimize,10.886189699172974,,,,,,,molSizeTiming,PYM,
58239.mol,15.515479195541882,almostNothing.mol,minimize,18.115687608718872,,,,,,,molSizeTiming,PYM,
64358.mol,-42.17258067912195,NAD+.mol,minimize,300.59252166748047,,,,,,,molSizeTiming,PYM,
64877.mol,18.054185067521395,almostNothing.mol,minimize,33.52883720397949,,,,,,,molSizeTiming,FF,
72022.mol,19.078614446999396,almostNothing.mol,minimize,13.767864227294922,,,,,,,molSizeTiming,PYM,
78346.mol,90.47191773840458,almostNothing.mol,minimize,13.408901453018188,,,,,,,molSizeTiming,FF,
89526.mol,11.62006230295798,almostNothing.mol,minimize,17.48961067199707,,,,,,,molSizeTiming,PYM,
1595.mol,22.98248011314533,almostNothing.mol,minimize,12.052992820739746,,,,,,,molSizeTiming,PYM,
9597.mol,282.86336989526234,almostNothing.mol,minimize,7.980747222900391,,,,,,,molSizeTiming,PYM,
10471.mol,11686.857397079759,almostNothing.mol,minimize,0.8577075004577631,,,,,,,molSizeTiming,PYM,
13952.mol,14.771272745684296,almostNothing.mol,minimize,35.54580640792847,,,,,,,molSizeTiming,FF,
19249.mol,23.639598224141878,almostNothing.mol,minimize,8.761398077011108,,,,,,,molSizeTiming,PYM,
31505.mol,22.77844324285246,almostNothing.mol,minimize,12.240688800811768,,,,,,,molSizeTiming,PYM,
40501.mol,16.886794159576603,almostNothing.mol,minimize,8.980802059173584,,,,,,,molSizeTiming,PYM,
53470.mol,18.194798815313778,almostNothing.mol,minimize,12.950104713439941,,,,,,,molSizeTiming,PYM,
58506.mol,35.73387219164564,almostNothing.mol,minimize,44.48803448677063,,,,,,,molSizeTiming,FF,
62903.molDupeSomehow,12.828139438285016,almostNothing.mol,minimize,9.417282581329346,,,,,,,molSizeTiming,PYM,
73287.mol,207.16849886084637,almostNothing.mol,minimize,10.36824345588684,,,,,,,molSizeTiming,PYM,
82438.mol,25.781787104377386,almostNothing.mol,minimize,9.127103090286255,,,,,,,molSizeTiming,PYM,
88557.mol,24.360371980947406,almostNothing.mol,minimize,29.990903854370117,,,,,,,molSizeTiming,FF,
93661.mol,13.087886578263735,almostNothing.mol,minimize,11.203187704086304,,,,,,,molSizeTiming,PYM,
4965.mol,221.5803451688511,almostNothing.mol,minimize,16.34739398956299,,,,,,,molSizeTiming,FF,
5541.mol,19.232588240022856,almostNothing.mol,minimize,11.864207983016968,,,,,,,molSizeTiming,PYM,
22423.mol,24.847771447246643,almostNothing.mol,minimize,16.865196466445923,,,,,,,molSizeTiming,PYM,
22924.mol,158.52973381476363,almostNothing.mol,minimize,17.898844242095947,,,,,,,molSizeTiming,FF,
33036.mol,76.80358874380705,almostNothing.mol,minimize,10.596205234527588,,,,,,,molSizeTiming,PYM,
41840.mol,29.418822254811282,almostNothing.mol,minimize,18.84688687324524,,,,,,,molSizeTiming,FF,
41950.mol,16.307266069536727,almostNothing.mol,minimize,8.899147033691406,,,,,,,molSizeTiming,PYM,
56749.mol,11.767855600840573,almostNothing.mol,minimize,14.761178493499756,,,,,,,molSizeTiming,PYM,
60173.mol,131.4464079190544,almostNothing.mol,minimize,18.27482557296753,,,,,,,molSizeTiming,FF,
65408.mol,20.182405022717877,almostNothing.mol,minimize,8.642560482025146,,,,,,,molSizeTiming,PYM,
73532.mol,75.61562672196854,almostNothing.mol,minimize,13.297189950942993,,,,,,,molSizeTiming,FF,
74659.mol,19.71571569550053,almostNothing.mol,minimize,9.235764741897583,,,,,,,molSizeTiming,PYM,
91488.mol,159.45563945375943,almostNothing.mol,minimize,17.894817113876343,,,,,,,molSizeTiming,FF,
6259.mol,2055.696600550722,FADH2.mol,minimize,408.74147391319275,,,,,,,molSizeTiming,PYM,
23698.mol,14.688697662222467,almostNothing.mol,minimize,32.15055751800537,,,,,,,molSizeTiming,FF,
56615.mol,23.606586867159606,almostNothing.mol,minimize,32.85569763183594,,,,,,,molSizeTiming,FF,
66159.mol,854171.7066879905,FADH2.mol,minimize,59.86032557487488,,,,,,,molSizeTiming,PYM,
72704.mol,26.60016907297208,NAD+.mol,minimize,308.3106679916382,,,,,,,molSizeTiming,PYM,
77892.mol,20.910564117893415,almostNothing.mol,minimize,21.210808515548706,,,,,,,molSizeTiming,FF,
625.mol,22.04943268759826,almostNothing.mol,minimize,22.673509120941162,,,,,,,molSizeTiming,FF,
27398.mol,99.91406990980876,almostNothing.mol,minimize,26.713706493377686,,,,,,,molSizeTiming,FF,
48403.mol,10.129678686675351,almostNothing.mol,minimize,20.943332195281982,,,,,,,molSizeTiming,FF,
66734.mol,15.856705053539843,almostNothing.mol,minimize,18.291454553604126,,,,,,,molSizeTiming,FF,
92858.mol,25.313155267428797,almostNothing.mol,minimize,26.07496738433838,,,,,,,molSizeTiming,FF,
21254.mol,14.652029545783037,almostNothing.mol,minimize,28.334972381591797,,,,,,,molSizeTiming,FF,
54986.mol,224.2931734277339,leastNAD+.mol,minimize,70.47126936912537,,,,,,,molSizeTiming,FF,
56899.mol,20.96200653060912,almostNothing.mol,minimize,35.58493494987488,,,,,,,molSizeTiming,FF,
79911.mol,14.668244839890889,almostNothing.mol,minimize,22.951494932174683,,,,,,,molSizeTiming,FF,
98187.mol,85.0865858970856,almostNothing.mol,minimize,18.215333938598633,,,,,,,molSizeTiming,FF,
29672.mol,98.03236567057237,almostNothing.mol,minimize,31.425825119018555,,,,,,,molSizeTiming,FF,
54907.mol,21.932478532217193,almostNothing.mol,minimize,25.171045541763306,,,,,,,molSizeTiming,FF,
56445.mol,45.741744989561596,NAD+.mol,minimize,283.7050287723541,,,,,,,molSizeTiming,PYM,
73551.mol,37.000615403847576,leastNAD+.mol,minimize,118.46096563339233,,,,,,,molSizeTiming,FF,
99953.mol,16352412.825941566,FADH2.mol,minimize,333.7531135082245,,,,,,,molSizeTiming,PYM,
4104.mol,11.592611075774524,almostNothing.mol,minimize,49.146236181259155,,,,,,,molSizeTiming,FF,
28623.mol,16.42674621533547,almostNothing.mol,minimize,24.45891308784485,,,,,,,molSizeTiming,FF,
56056.mol,18.20155658583554,almostNothing.mol,minimize,27.369367361068726,,,,,,,molSizeTiming,FF,
67817.mol,138.87688634261204,almostNothing.mol,minimize,11.69981837272644,,,,,,,molSizeTiming,FF,
74182.mol,172.25732669504922,leastNAD+.mol,minimize,100.59137272834778,,,,,,,molSizeTiming,FF,
93530.mol,20.800937122722125,almostNothing.mol,minimize,25.653720378875732,,,,,,,molSizeTiming,FF,
26013.mol,11.663196115401895,almostNothing.mol,minimize,32.42162895202637,,,,,,,molSizeTiming,FF,
41766.mol,26.78567443255765,almostNothing.mol,minimize,15.693462610244751,,,,,,,molSizeTiming,FF,
61668.mol,16.120478007117093,almostNothing.mol,minimize,19.84365749359131,,,,,,,molSizeTiming,FF,
79820.mol,92.6886125094076,almostNothing.mol,minimize,18.091189861297607,,,,,,,molSizeTiming,FF,
80992.mol,205.79459468881367,leastNAD+.mol,minimize,106.70741653442383,,,,,,,molSizeTiming,FF,
95087.mol,103.50714963438256,almostNothing.mol,minimize,15.206356048583984,,,,,,,molSizeTiming,FF,
18081.mol,30.934159531655084,almostNothing.mol,minimize,22.931592226028442,,,,,,,molSizeTiming,FF,
46293.mol,25.12594995201008,almostNothing.mol,minimize,28.148709535598755,,,,,,,molSizeTiming,FF,
59200.mol,60.82152254417929,NAD+.mol,minimize,302.7251036167145,,,,,,,molSizeTiming,PYM,
62222.mol,183.28821608412133,almostNothing.mol,minimize,15.86983585357666,,,,,,,molSizeTiming,FF,
18515.mol,9.99402270270995,almostNothing.mol,minimize,56.23137354850769,,,,,,,molSizeTiming,FF,
30726.mol,49.573138371221404,leastNAD+.mol,minimize,149.61559581756592,,,,,,,molSizeTiming,FF,
50120.mol,22.59164841916903,almostNothing.mol,minimize,31.54610252380371,,,,,,,molSizeTiming,FF,
73298.mol,23.779032719050697,almostNothing.mol,minimize,23.11772847175598,,,,,,,molSizeTiming,FF,
80900.mol,138.01624703263806,almostNothing.mol,minimize,7.576286792755127,,,,,,,molSizeTiming,FF,
86734.mol,245.7727141472434,almostNothing.mol,minimize,5.803014278411865,,,,,,,molSizeTiming,FF,
96710.mol,327.1060843338051,FADH2.mol,minimize,396.7146637439728,,,,,,,molSizeTiming,PYM,
17590.mol,266.2358473753542,leastNAD+.mol,minimize,86.75843286514282,,,,,,,molSizeTiming,FF,
65478.mol,1196843.45608188,evenLessNAD+.mol,minimize,37.0243661403656,,,,,,,molSizeTiming,FF,
67912.mol,138.06963112769992,leastNAD+.mol,minimize,50.25922465324402,,,,,,,molSizeTiming,FF,
11524.mol,263.04244728349113,leastNAD+.mol,minimize,43.55160331726074,,,,,,,molSizeTiming,FF,
14945.mol,999033.2963807796,evenLessNAD+.mol,minimize,49.39577841758728,,,,,,,molSizeTiming,FF,
74488.mol,104217.8092499676,evenLessNAD+.mol,minimize,59.45050549507141,,,,,,,molSizeTiming,FF,
92871.mol,559507.6497265842,lessNAD+.mol,minimize,129.2652690410614,,,,,,,molSizeTiming,FF,
42242.mol,229.064634065303,leastNAD+.mol,minimize,130.61427521705627,,,,,,,molSizeTiming,FF,
65272.mol,475926.83938009036,lessNAD+.mol,minimize,72.26935362815857,,,,,,,molSizeTiming,FF,
6566.mol,113108.60764049385,evenLessNAD+.mol,minimize,48.08536767959595,,,,,,,molSizeTiming,FF,
53438.mol,523.0355540219348,FADH2.mol,minimize,356.69109654426575,,,,,,,molSizeTiming,PYM,
61825.mol,1324436.4460303215,lessNAD+.mol,minimize,96.49842929840088,,,,,,,molSizeTiming,FF,
68533.mol,466686.7887534073,evenLessNAD+.mol,minimize,61.873780488967896,,,,,,,molSizeTiming,FF,
13281.mol,97427.37506349239,evenLessNAD+.mol,minimize,44.655083417892456,,,,,,,molSizeTiming,FF,
37598.mol,47.01250972096787,leastNAD+.mol,minimize,195.263521194458,,,,,,,molSizeTiming,FF,
48222.mol,194.93858607205163,leastNAD+.mol,minimize,110.52225375175476,,,,,,,molSizeTiming,FF,
29559.mol,132931.12925791752,evenLessNAD+.mol,minimize,47.82088875770569,,,,,,,molSizeTiming,FF,
43928.mol,112.43314648975681,leastNAD+.mol,minimize,95.60180020332336,,,,,,,molSizeTiming,FF,
67899.mol,675933.8634806339,evenLessNAD+.mol,minimize,38.28317737579346,,,,,,,molSizeTiming,FF,
38507.mol,1302.3240646358222,FADH2.mol,minimize,385.02813148498535,,,,,,,molSizeTiming,PYM,
46298.mol,375289.4721291759,lessNAD+.mol,minimize,96.33721852302551,,,,,,,molSizeTiming,FF,
99870.mol,118.51957653845773,leastNAD+.mol,minimize,155.85825610160828,,,,,,,molSizeTiming,FF,
64736.mol,230926.94148333164,lessNAD+.mol,minimize,118.30810904502869,,,,,,,molSizeTiming,FF,
86446.mol,143.78648166174762,leastNAD+.mol,minimize,86.47409558296204,,,,,,,molSizeTiming,FF,
93472.mol,430106.20439803577,lessNAD+.mol,minimize,128.60835814476013,,,,,,,molSizeTiming,FF,
98318.mol,50.06513795853216,leastNAD+.mol,minimize,111.76752305030823,,,,,,,molSizeTiming,FF,
23846.mol,42.709468882707796,leastNAD+.mol,minimize,125.41814875602722,,,,,,,molSizeTiming,FF,
25811.molDupeSomehow,460.6494462877952,FADH2.mol,minimize,387.2621638774872,,,,,,,molSizeTiming,PYM,
30205.mol,169653.2612542074,lessNAD+.mol,minimize,136.60538935661316,,,,,,,molSizeTiming,FF,
91823.mol,320.31914866769273,leastNAD+.mol,minimize,67.87598276138306,,,,,,,molSizeTiming,FF,
47432.mol,366956.5091828507,lessNAD+.mol,minimize,117.08961963653564,,,,,,,molSizeTiming,FF,
77180.mol,314.01224909971467,leastNAD+.mol,minimize,85.25069522857666,,,,,,,molSizeTiming,FF,
77669.mol,53.52554532460074,leastNAD+.mol,minimize,100.38786029815674,,,,,,,molSizeTiming,FF,
89425.mol,290612.39102983207,lessNAD+.mol,minimize,141.85201787948608,,,,,,,molSizeTiming,FF,
86382.mol,915197.8697610863,lessNAD+.mol,minimize,96.82089900970459,,,,,,,molSizeTiming,FF,
8681.mol,242.51314051793088,leastNAD+.mol,minimize,130.90765237808228,,,,,,,molSizeTiming,FF,
24787.mol,224.21221470958497,FADH2.mol,minimize,398.93365120887756,,,,,,,molSizeTiming,PYM,
91062.mol,1057857.912744562,NAD+.mol,minimize,249.193421125412,,,,,,,molSizeTiming,FF,
1982.mol,172355.1418635999,lessNAD+.mol,minimize,115.46701669692993,,,,,,,molSizeTiming,FF,
32339.mol,53.1656188988747,leastNAD+.mol,minimize,123.57351398468018,,,,,,,molSizeTiming,FF,
3327.mol,78844.60611856067,lessNAD+.mol,minimize,101.21578025817871,,,,,,,molSizeTiming,FF,
54227.mol,54.001409930659044,leastNAD+.mol,minimize,121.78469824790955,,,,,,,molSizeTiming,FF,
37580.mol,485001.5185129381,NAD+.mol,minimize,246.32111287117004,,,,,,,molSizeTiming,FF,
87050.mol,135.7223279700833,leastNAD+.mol,minimize,132.71791005134583,,,,,,,molSizeTiming,FF,
25625.mol,1252.5293829780603,FADH2.mol,minimize,400.7962656021118,,,,,,,molSizeTiming,PYM,
17977.mol,27.357297833872025,leastNAD+.mol,minimize,130.81982278823853,,,,,,,molSizeTiming,FF,
67831.mol,4561127.593905797,NAD+.mol,minimize,230.0536618232727,,,,,,,molSizeTiming,FF,
8499.mol,185.18722586348997,leastNAD+.mol,minimize,90.42166900634766,,,,,,,molSizeTiming,FF,
47032.mol,414649.9841471179,NAD+.mol,minimize,179.0444085597992,,,,,,,molSizeTiming,FF,
6321.mol,2001656.4539446884,FADH2.mol,minimize,207.52724981307983,,,,,,,molSizeTiming,FF,
14622.mol,-228.69343833992616,FADH2.mol,basinhopping,12377.924228668213,,1.0,,,,,,,1000.0
26008.mol,1022688.3246528015,NAD+.mol,minimize,278.87136220932007,,,,,,,molSizeTiming,FF,
13518.mol,2454024.5927089243,FADH2.mol,minimize,478.5285601615906,,,,,,,molSizeTiming,FF,
29823.mol,23737334.82932935,FADH2.mol,minimize,500.89890003204346,,,,,,,molSizeTiming,FF,
53721.mol,4562380.300271384,FADH2.mol,minimize,347.2131857872009,,,,,,,molSizeTiming,FF,
68474.mol,1455759.975609622,NAD+.mol,minimize,242.3129379749298,,,,,,,molSizeTiming,FF,
31843.mol,-226.52324719033956,FADH2.mol,dual_annealing,6643.169615745544,,,,,,,theFs,XYZ,
9615.mol,4152094.3133075526,NAD+.mol,minimize,240.94483733177185,,,,,,,molSizeTiming,FF,
98258.mol,1825712.1984027324,FADH2.mol,minimize,468.1063709259033,,,,,,,molSizeTiming,FF,
35474.mol,573743.813441684,NAD+.mol,minimize,225.62078666687012,,,,,,,molSizeTiming,FF,
19229.mol,3651188.027636717,FADH2.mol,minimize,605.4454522132874,,,,,,,molSizeTiming,FF,
79206.mol,1282723.6783105978,FADH2.mol,minimize,422.24252104759216,,,,,,,molSizeTiming,FF,
62472.mol,534957.8099789515,NAD+.mol,minimize,326.79019355773926,,,,,,,molSizeTiming,FF,
